customer_id,first_name,last_name,email,phone,date_of_birth,segment,geo_id,tenure_months,contact_pref,marketing_opt_in
CUST000938,Robin,Jones,robin.jones51@example.com,547-281-2356,1998-06-15,Consumer,GEO000022,0,email,False
CUST000939,Maria,Peck,maria.peck158@example.com,798-363-1462,1993-10-25,Consumer,GEO000038,28,sms,False
CUST000940,Jonathan,Johnson,jonathan.johnson453@example.com,491-271-1307,1968-05-17,Consumer,GEO000003,20,email,True
CUST000941,Makayla,Ortiz,makayla.ortiz665@example.com,240-787-5418,1944-09-06,Consumer,GEO000060,10,sms,False
CUST000942,Timothy,Mack,timothy.mack787@example.com,156-326-8685,1978-10-21,Consumer,GEO000036,4,sms,False
CUST000943,Lindsay,Cannon,lindsay.cannon629@example.com,074-510-6634,1993-01-24,Consumer,GEO000018,36,email,False
CUST000944,Julie,Good,julie.good616@example.com,362-948-9786,1962-07-15,Consumer,GEO000058,31,sms,False
CUST000945,Matthew,Brewer,matthew.brewer934@example.com,103-131-0094,1958-05-07,SmallBusiness,GEO000012,40,email,True
CUST000946,Darius,Fisher,darius.fisher256@example.com,318-143-9666,1986-06-23,SmallBusiness,GEO000058,15,email,True
CUST000947,Sydney,Haney,sydney.haney797@example.com,134-732-3549,1962-02-27,Consumer,GEO000017,82,email,True
CUST000948,Donald,Reyes,donald.reyes935@example.com,401-289-7432,1968-07-12,SmallBusiness,GEO000023,33,phone,False
CUST000949,Tammy,Kane,tammy.kane567@example.com,512-257-2076,1967-03-06,Premium,GEO000026,21,sms,False
CUST000950,Michelle,Knox,michelle.knox839@example.com,502-412-0957,1995-08-07,Consumer,GEO000060,2,sms,False
CUST000951,Jennifer,Bennett,jennifer.bennett138@example.com,907-371-0094,1970-08-14,Consumer,GEO000016,0,phone,True
CUST000952,Tina,Vega,tina.vega878@example.com,388-221-1457,1969-06-24,Consumer,GEO000059,42,email,True
CUST000953,Tammy,Stanley,tammy.stanley563@example.com,758-474-5705,1967-09-04,Consumer,GEO000021,61,phone,True
CUST000954,Linda,Ryan,linda.ryan222@example.com,458-971-4802,1958-04-14,Consumer,GEO000018,24,sms,True
CUST000955,Michael,Valdez,michael.valdez62@example.com,632-570-3965,2002-08-19,Consumer,GEO000039,68,phone,True
CUST000956,Krystal,Bailey,krystal.bailey719@example.com,313-614-8782,1944-04-05,Consumer,GEO000042,10,phone,False
CUST000957,Alexander,White,alexander.white431@example.com,455-696-4430,1958-10-21,SmallBusiness,GEO000021,32,phone,True
CUST000958,Amanda,Medina,amanda.medina310@example.com,985-916-7954,1973-08-01,Consumer,GEO000009,32,email,False
CUST000959,Shawn,Rice,shawn.rice390@example.com,107-272-8498,1990-02-05,Consumer,GEO000024,36,sms,False
CUST000960,Emily,Luna,emily.luna990@example.com,247-414-0703,1955-06-11,Consumer,GEO000033,26,phone,False
CUST000961,Emily,Walker,emily.walker427@example.com,491-074-0650,1963-09-02,Consumer,GEO000003,0,sms,True
CUST000962,Brenda,Smith,brenda.smith79@example.com,042-548-8214,1983-11-04,Premium,GEO000005,9,email,False
CUST000963,Lynn,Johnson,lynn.johnson280@example.com,236-914-3075,1996-03-30,Premium,GEO000056,0,phone,False
CUST000964,Shelby,Evans,shelby.evans146@example.com,366-614-4942,1943-08-26,Consumer,GEO000003,45,email,True
CUST000965,Daniel,Nunez,daniel.nunez685@example.com,965-923-4268,1961-07-16,Consumer,GEO000025,30,email,False
CUST000966,Jesus,Stephens,jesus.stephens799@example.com,344-149-7826,1971-01-03,Consumer,GEO000046,46,sms,False
CUST000967,Angel,Patel,angel.patel840@example.com,612-875-8575,1968-06-06,Consumer,GEO000020,0,email,True
CUST000968,Nicole,Morrow,nicole.morrow632@example.com,676-670-8061,1955-08-09,Premium,GEO000030,36,sms,True
CUST000969,Anna,Wright,anna.wright767@example.com,294-398-5298,1979-07-03,Consumer,GEO000006,88,email,True
CUST000970,Rose,Reed,rose.reed417@example.com,940-626-0787,2000-02-17,Consumer,GEO000048,38,sms,True
CUST000971,Jeffrey,Hill,jeffrey.hill627@example.com,010-415-9149,1951-11-17,Consumer,GEO000039,11,phone,False
CUST000972,Bryan,Pineda,bryan.pineda107@example.com,750-198-0382,1977-01-07,Consumer,GEO000052,28,email,True
CUST000973,Madison,Hardy,madison.hardy538@example.com,872-324-4079,1954-07-30,Consumer,GEO000052,47,sms,True
CUST000974,Regina,Rodriguez,regina.rodriguez557@example.com,311-029-1813,1993-08-04,Consumer,GEO000022,59,email,True
CUST000975,Kevin,Pacheco,kevin.pacheco32@example.com,317-087-6014,1983-02-04,Consumer,GEO000003,27,phone,True
CUST000976,Ricky,Barnes,ricky.barnes548@example.com,672-384-9791,1948-01-19,Consumer,GEO000021,10,phone,True
CUST000977,Donald,Miranda,donald.miranda722@example.com,620-223-2883,2005-01-17,SmallBusiness,GEO000009,19,email,False
CUST000978,Sophia,Stephenson,sophia.stephenson367@example.com,774-419-7546,2006-06-08,Consumer,GEO000032,0,sms,True
CUST000979,Kevin,Smith,kevin.smith544@example.com,617-662-0471,1982-04-12,Consumer,GEO000009,41,sms,True
CUST000980,Travis,Harris,travis.harris286@example.com,960-940-9705,1982-02-08,Consumer,GEO000056,16,sms,False
CUST000981,Colton,Garcia,colton.garcia271@example.com,277-402-5883,1962-12-24,Consumer,GEO000037,0,sms,False
CUST000982,Paige,Johnson,paige.johnson130@example.com,586-812-2595,1949-05-03,Consumer,GEO000016,44,email,True
CUST000983,Derek,Harper,derek.harper328@example.com,724-461-7679,1981-09-17,Consumer,GEO000056,67,sms,True
CUST000984,Shawn,Warner,shawn.warner802@example.com,298-842-5995,1977-04-10,Consumer,GEO000047,13,email,True
CUST000985,Ellen,Williams,ellen.williams934@example.com,996-100-2311,1941-11-25,Consumer,GEO000027,0,email,True
CUST000986,Julia,Yang,julia.yang635@example.com,775-331-2661,2005-03-18,Consumer,GEO000009,20,phone,True
CUST000987,Sonya,Morales,sonya.morales624@example.com,094-101-7590,1989-09-10,Consumer,GEO000021,0,email,False
CUST000988,Robert,Young,robert.young613@example.com,251-762-9833,1941-12-24,Consumer,GEO000036,22,sms,False
CUST000989,Julia,Robinson,julia.robinson475@example.com,477-433-2683,1995-02-24,Consumer,GEO000046,9,email,True
CUST000990,Eric,Shields,eric.shields423@example.com,190-130-2056,1966-05-07,Consumer,GEO000016,23,phone,False
CUST000991,Robert,Brown,robert.brown620@example.com,981-528-7339,1946-09-08,Consumer,GEO000045,52,sms,True
CUST000992,Corey,Gordon,corey.gordon783@example.com,785-598-2176,1993-08-26,Premium,GEO000017,19,email,True
CUST000993,Tracy,Roberts,tracy.roberts413@example.com,619-128-4117,1988-07-02,SmallBusiness,GEO000015,14,email,True
CUST000994,Ricky,Cabrera,ricky.cabrera565@example.com,309-850-3446,1963-03-23,Consumer,GEO000027,21,email,True
CUST000995,Stephanie,Dennis,stephanie.dennis470@example.com,512-418-9389,2002-08-15,Consumer,GEO000010,9,phone,False
CUST000996,Antonio,Flores,antonio.flores285@example.com,846-908-1974,1964-07-18,Consumer,GEO000025,20,sms,True
CUST000997,Mitchell,Harper,mitchell.harper290@example.com,005-643-5023,1992-09-22,Consumer,GEO000022,15,email,False
CUST000998,Scott,Chambers,scott.chambers79@example.com,850-371-9905,1992-09-02,Consumer,GEO000017,98,sms,True
CUST000999,Stephanie,Flores,stephanie.flores439@example.com,169-918-7240,1978-03-03,Premium,GEO000047,3,email,False
CUST001000,Melissa,Turner,melissa.turner712@example.com,107-835-6743,1944-11-11,Consumer,GEO000020,11,email,False
